nCharged,nChargedNonMuon,nTracks,nTracksNonMuon,totalCharge,sumPtChargedNonMuon,nRecoTracks,visibleEnergy,visiblePx,visiblePy,visiblePz,visiblePt,invMass,recoilMass,totalEnergy,mu1_E,mu1_px,mu1_py,mu1_pz,mu1_pt,mu1_charge,mu2_E,mu2_px,mu2_py,mu2_pz,mu2_pt,mu2_charge,dimuon_px,dimuon_py,dimuon_pz,dimuon_pt,missingEnergy,missingPx,missingPy,missingPz,met,process_id,weight,process_type,process_group
2.0,0.0,2.0,0.0,0.0,0.0,2.0,106.55641,-6.6796875,-46.984863,-39.76898,47.457302,86.72082,129.39203,106.55641,43.028595,-35.026855,-22.23314,11.412597,41.487267,-1.0,63.527813,28.347168,-24.751724,-51.181576,37.632565,1.0,-6.6796875,-46.984863,-39.76898,47.457302,143.44359,6.6796875,46.984863,39.76898,47.457302,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,109.34495,-33.370277,43.099464,29.133158,54.508156,90.2022,126.34858,109.34495,72.07276,-61.717964,36.76939,5.7764688,71.84076,-1.0,37.272186,28.347689,6.330075,23.35669,29.045849,1.0,-33.370277,43.099464,29.133158,54.508156,140.65506,33.370277,-43.099464,-29.133158,54.508156,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,108.96569,-1.3149757,-52.725315,-35.290466,52.74171,88.58,125.95067,108.96569,81.68157,-24.349375,-63.717915,-44.93323,68.21191,-1.0,27.284119,23.034399,10.992599,9.642766,25.522945,1.0,-1.3149757,-52.725315,-35.290466,52.74171,141.0343,1.3149757,52.725315,35.290466,52.74171,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,110.03313,-21.767714,46.841766,30.594946,51.652534,92.21309,126.438484,110.03313,78.653854,-29.02615,71.906296,13.167274,77.54375,1.0,31.379272,7.258436,-25.064531,17.427671,26.09436,-1.0,-21.767714,46.841766,30.594946,51.652534,139.96687,21.767714,-46.841766,-30.594946,51.652534,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,110.28235,58.52436,2.3046608,26.633226,58.56972,89.56815,124.02129,110.28235,64.94224,48.657448,42.312386,7.7194295,64.48167,-1.0,45.340107,9.866915,-40.007725,18.913797,41.206482,1.0,58.52436,2.3046608,26.633226,58.56972,139.71765,-58.52436,-2.3046608,-26.633226,58.56972,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,110.9772,18.83857,-28.904232,-52.27562,34.501396,91.06212,125.51044,110.07888,35.875587,7.553387,-27.347452,21.956812,28.371408,1.0,74.20329,11.151517,-1.5403891,-73.34426,11.257403,-1.0,18.704905,-28.88784,-51.38745,34.414833,139.0228,-18.83857,28.904232,52.27562,34.501396,signal,0.0012192587939698495,signal,Signal
4.0,2.0,4.0,2.0,0.0,1.0594475e+09,4.0,113.11513,-59.052177,-12.122129,-0.9603119,60.283543,90.24841,127.941444,108.55153,59.523045,-36.137886,-31.221235,-35.528313,47.756805,1.0,49.02848,-22.8312,19.005442,39.003872,29.706406,-1.0,-58.969086,-12.215794,3.4755592,60.22108,136.88487,59.052177,12.122129,0.9603119,60.283543,signal,0.0012192587939698495,signal,Signal
4.0,2.0,4.0,2.0,0.0,1.06396826e+09,4.0,118.99659,46.971992,19.687998,-14.302183,50.931183,91.14536,135.2745,105.01657,69.71068,69.37993,-6.780775,-0.06851024,69.710495,-1.0,35.305893,-21.768951,26.938217,-6.850661,34.63459,1.0,47.610977,20.157442,-6.919171,51.702297,131.00342,-46.971992,-19.687998,14.302183,50.931183,signal,0.0012192587939698495,signal,Signal
3.0,1.0,4.0,1.0,1.0,1.05254816e+09,4.0,114.68541,1.9689713,16.901926,52.363827,17.016226,68.94007,142.51633,93.88365,65.93737,25.604673,33.669724,50.581295,42.299522,-1.0,27.946285,-10.96081,-23.423868,10.590489,25.861496,1.0,14.643864,10.245855,61.171783,17.872334,135.31459,-1.9689713,-16.901926,-52.363827,17.016226,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,111.12873,-4.2758026,-59.07628,14.321388,59.230812,92.931175,124.78717,111.12873,60.364487,23.397263,-48.684673,-26.948517,54.015083,-1.0,50.764244,-27.673065,-10.391605,41.269905,29.559837,1.0,-4.2758026,-59.07628,14.321388,59.230812,138.87128,4.2758026,59.07628,-14.321388,59.230812,signal,0.0012192587939698495,signal,Signal
3.0,1.0,3.0,1.0,1.0,1.0472099e+09,3.0,111.28633,-54.43438,-10.895122,-14.40364,55.514008,94.531456,127.06424,110.58176,74.70333,-73.47832,12.052424,6.020341,74.46022,-1.0,35.87842,18.910688,-23.119568,-19.877457,29.86852,1.0,-54.567627,-11.067143,-13.857116,55.67861,138.71367,54.43438,10.895122,14.40364,55.514008,signal,0.0012192587939698495,signal,Signal
3.0,1.0,3.0,1.0,1.0,1.0708935e+09,3.0,107.834724,35.61073,51.848232,-11.820409,62.899628,84.93804,132.342,104.40014,76.97925,60.251545,46.358505,-12.100589,76.0221,-1.0,27.420889,-27.209036,3.2988305,0.8196828,27.408281,1.0,33.04251,49.657337,-11.280906,59.64611,142.16528,-35.61073,-51.848232,11.820409,62.899628,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,111.119804,29.30527,16.935081,-51.308567,33.846653,91.274994,126.04003,109.89007,65.12313,59.935917,17.758543,-18.257107,62.51144,1.0,44.766937,-30.554636,-0.8993387,-32.705727,30.56787,-1.0,29.38128,16.859203,-50.962833,33.874657,138.88019,-29.30527,-16.935081,51.308567,33.846653,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,110.82965,11.972931,57.37009,4.1566267,58.60613,91.48398,129.0713,108.41984,65.5769,-33.22562,56.45431,3.0459418,65.50597,1.0,42.84294,42.8296,0.81186354,0.6811739,42.837296,-1.0,9.603981,57.266174,3.7271156,58.06592,139.17035,-11.972931,-57.37009,-4.1566267,58.60613,signal,0.0012192587939698495,signal,Signal
4.0,2.0,4.0,2.0,0.0,1.0576668e+09,4.0,108.90366,-3.6554816,-48.272438,-30.760513,48.41065,88.88271,134.03166,104.87131,52.982758,4.470925,-47.861855,22.280195,48.07022,-1.0,51.888546,-7.762052,0.4831333,-51.30223,7.7770734,1.0,-3.2911272,-47.378723,-29.022036,47.492893,141.09634,3.6554816,48.272438,30.760513,48.41065,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,109.66956,-39.133114,-35.857185,-30.246696,53.07672,91.079155,126.33539,109.66956,76.010124,-29.54486,-32.02323,-62.282684,43.570473,-1.0,33.65944,-9.588254,-3.833955,32.035988,10.326365,1.0,-39.133114,-35.857185,-30.246696,53.07672,140.33044,39.133114,35.857185,30.246696,53.07672,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,106.3153,-60.511223,-7.5442467,24.199202,60.979702,83.658936,127.83258,106.3153,75.72886,-65.35714,21.771465,31.452951,68.88797,-1.0,30.58644,4.8459163,-29.315712,-7.25375,29.71353,1.0,-60.511223,-7.5442467,24.199202,60.979702,143.6847,60.511223,7.5442467,-24.199202,60.979702,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,108.57558,27.20782,46.010204,36.112476,53.452827,86.94923,126.46874,108.13165,83.95051,35.84514,68.12889,33.485046,76.983246,1.0,24.18114,-9.049978,-22.25872,2.7120857,24.028166,-1.0,26.79516,45.87017,36.197132,53.123,141.42442,-27.20782,-46.010204,-36.112476,53.452827,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,109.95439,-14.596474,-60.475727,-5.133436,62.212303,90.516556,125.36366,109.95439,64.950294,-41.90549,-42.421066,25.746916,59.628994,1.0,45.0041,27.309017,-18.05466,-30.880352,32.73764,-1.0,-14.596474,-60.475727,-5.133436,62.212303,140.04561,14.596474,60.475727,5.133436,62.212303,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,109.78965,-5.687851,60.81975,-16.186502,61.085136,89.779564,125.16208,109.78965,66.2461,-28.188202,56.22245,20.808363,62.893074,1.0,43.54355,22.50035,4.597303,-36.994865,22.965212,-1.0,-5.687851,60.81975,-16.186502,61.085136,140.21036,5.687851,-60.81975,16.186502,61.085136,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,96.380104,-8.172981,26.570095,-16.21736,27.798697,90.84797,150.21086,96.380104,56.12642,17.917261,25.20142,-46.840317,30.92151,1.0,40.253685,-26.090242,1.3686752,30.622957,26.126118,-1.0,-8.172981,26.570095,-16.21736,27.798697,153.6199,8.172981,-26.570095,16.21736,27.798697,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,110.24471,-4.703814,-60.489674,-2.0513525,60.67229,78.94244,147.3631,94.03204,46.16409,23.215101,-32.325287,23.393127,39.797802,1.0,47.867958,-32.297127,-17.410227,-30.742504,36.690876,-1.0,-9.082026,-49.73551,-7.3493767,50.55793,139.75528,4.703814,60.489674,2.0513525,60.67229,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,115.04616,-17.214636,53.64175,-8.217619,56.336323,96.4872,126.11699,111.80856,58.54309,-52.900814,19.807865,15.376164,56.487587,1.0,53.265476,35.783127,33.797478,-20.35902,49.220947,-1.0,-17.117687,53.605343,-4.982856,56.272087,134.95384,17.214636,-53.64175,8.217619,56.336323,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,110.153145,-9.622687,-11.532299,-59.453167,15.019655,91.03677,126.47751,109.58227,54.3044,-45.089005,15.216821,-26.160637,47.587498,1.0,55.277866,35.46243,-26.65919,-32.974632,44.365486,-1.0,-9.626575,-11.4423685,-59.13527,14.953218,139.84686,9.622687,11.532299,59.453167,15.019655,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,109.29419,15.26581,19.05265,-57.98945,24.414104,68.31588,151.1569,88.6373,61.888325,33.701405,-22.49583,-46.77925,40.51971,1.0,26.74897,-11.428902,23.638758,-5.106584,26.25663,-1.0,22.272503,1.1429272,-51.885834,22.30181,140.70581,-15.26581,-19.05265,57.98945,24.414104,signal,0.0012192587939698495,signal,Signal
3.0,1.0,3.0,1.0,-1.0,1.058865e+09,3.0,110.37448,36.863575,-35.629425,-35.26062,51.26772,90.33077,125.79829,109.668884,72.75876,6.6726823,-49.80852,-52.615616,50.25349,-1.0,36.910122,29.616226,13.964949,17.035172,32.743557,1.0,36.28891,-35.843575,-35.580444,51.006344,139.62552,-36.863575,35.629425,35.26062,51.26772,signal,0.0012192587939698495,signal,Signal
3.0,1.0,3.0,1.0,1.0,1.05646854e+09,3.0,113.86578,24.42704,-48.924404,29.152657,54.683434,87.05586,130.79733,105.94156,66.36656,53.351902,-39.40972,-2.2246625,66.32912,-1.0,39.575,-26.493477,-7.956231,28.30115,27.662355,1.0,26.858425,-47.36595,26.076487,54.450974,136.13422,-24.42704,48.924404,-29.152657,54.683434,signal,0.0012192587939698495,signal,Signal
4.0,2.0,4.0,2.0,0.0,1.06756774e+09,4.0,120.172,-39.497246,-5.8147054,-37.312733,39.922966,90.81258,128.12305,108.66281,46.272587,-37.746235,24.964499,9.650302,45.254883,-1.0,62.39023,-1.265001,-30.383703,-54.477074,30.410025,1.0,-39.011234,-5.4192047,-44.82677,39.385838,129.828,39.497246,5.8147054,37.312733,39.922966,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,101.256035,13.271221,26.06425,15.110119,29.248426,95.75489,145.0551,101.256035,58.33913,-7.437144,24.014893,52.64417,25.140131,-1.0,42.916904,20.708364,2.0493588,-37.53405,20.809523,1.0,13.271221,26.06425,15.110119,29.248426,148.74396,-13.271221,-26.06425,-15.110119,29.248426,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,131.07562,-30.631796,12.540018,58.20391,33.099228,91.692024,139.20152,103.06073,74.85644,-48.15045,26.17554,50.98864,54.805336,-1.0,28.204288,16.803434,-13.27633,-18.353369,21.415329,1.0,-31.347017,12.899211,32.63527,33.897274,118.92438,30.631796,-12.540018,-58.20391,33.099228,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,104.2798,12.524199,-46.875988,12.554947,48.52024,91.446365,136.8303,104.2798,65.20342,31.737757,-35.42896,44.59787,47.565704,-1.0,39.07638,-19.213558,-11.447029,-32.042923,22.365046,1.0,12.524199,-46.875988,12.554947,48.52024,145.7202,-12.524199,46.875988,-12.554947,48.52024,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,108.632706,-33.370197,31.48185,-17.123718,45.87676,96.40864,133.45424,107.96918,51.41933,-38.856487,5.0134015,33.30116,39.178577,1.0,56.54985,5.429461,26.160746,-49.839767,26.718227,-1.0,-33.427025,31.174147,-16.538609,45.707695,141.3673,33.370197,-31.48185,17.123718,45.87676,signal,0.0012192587939698495,signal,Signal
4.0,2.0,4.0,2.0,0.0,1.0671673e+09,4.0,125.23265,-42.610413,48.76,15.599957,64.75481,88.875694,125.69413,109.199745,84.30881,-61.677364,48.769104,30.420937,78.62902,-1.0,24.89094,23.219986,-3.416183,-8.2886305,23.46994,1.0,-38.45738,45.35292,22.132305,59.463078,124.76735,42.610413,-48.76,-15.599957,64.75481,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,109.26712,-52.37542,10.403774,-35.280594,53.39872,88.561615,125.337944,109.26712,73.427795,-64.022804,34.187225,-11.132642,72.57883,1.0,35.839325,11.647383,-23.783451,-24.147953,26.482334,-1.0,-52.37542,10.403774,-35.280594,53.39872,140.73288,52.37542,-10.403774,35.280594,53.39872,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,108.499344,0.04993534,-56.78259,-24.738348,56.78261,88.35879,128.19945,107.744354,73.985985,-7.598241,-47.26378,-56.41196,47.87064,1.0,33.758373,7.5909195,-9.17507,31.588037,11.908147,-1.0,-0.0073213577,-56.43885,-24.823923,56.43885,141.50066,-0.04993534,56.78259,24.738348,56.78261,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,109.12065,33.838448,-46.004673,-6.883107,57.109283,91.22403,130.02042,107.83303,60.132587,59.802624,-4.8457394,-4.009157,59.998627,1.0,47.700443,-25.046799,-40.5344,-2.2209942,47.648502,-1.0,34.755825,-45.380142,-6.230151,57.16052,140.87935,-33.838448,46.004673,6.883107,57.109283,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,107.470184,34.3275,-49.852047,-33.169094,60.52771,82.37748,124.70347,107.470184,68.607864,54.982292,-17.188885,-37.262722,57.60651,1.0,38.862324,-20.654793,-32.663162,4.0936284,38.645863,-1.0,34.3275,-49.852047,-33.169094,60.52771,142.52982,-34.3275,49.852047,33.169094,60.52771,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,121.10949,-12.846087,42.633606,25.053278,44.526917,72.687904,164.46567,81.46915,45.90955,21.192646,33.530975,23.11304,39.666794,1.0,35.559597,-34.929123,-4.930806,-4.484298,35.275436,-1.0,-13.736477,28.60017,18.628742,31.727915,128.8905,12.846087,-42.633606,-25.053278,44.526917,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,102.06099,6.973158,-45.69575,54.82514,46.22474,72.62179,129.3964,102.06099,39.002422,24.434797,-30.16775,-3.7439349,38.82206,-1.0,63.05857,-17.46164,-15.528002,58.569077,23.367235,1.0,6.973158,-45.69575,54.82514,46.22474,147.93901,-6.973158,45.69575,-54.82514,46.22474,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,106.58594,-53.945034,-25.054663,-27.477032,59.47943,83.60806,128.88704,105.756874,74.83458,-69.73378,1.0463856,-27.134844,69.74163,-1.0,30.922295,16.562147,-26.112494,-0.04375769,30.921951,1.0,-53.17163,-25.066109,-27.178602,58.783775,143.41406,53.945034,25.054663,27.477032,59.47943,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,106.86898,25.3937,-36.192425,-25.052418,44.212345,94.013954,133.80634,106.86898,73.94017,43.162918,-29.908688,-52.053463,52.512543,-1.0,32.92881,-17.769218,-6.283737,27.001045,18.847559,1.0,25.3937,-36.192425,-25.052418,44.212345,143.13101,-25.3937,36.192425,25.052418,44.212345,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,104.43434,-2.7737174,-3.162201,47.90908,4.2063074,92.701454,137.39136,104.43434,69.14329,4.8672705,-35.79736,58.9545,36.12674,1.0,35.291058,-7.640988,32.63516,-11.045419,33.51773,-1.0,-2.7737174,-3.162201,47.90908,4.2063074,145.56566,2.7737174,3.162201,-47.90908,4.2063074,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,110.5731,-16.392155,-54.973278,-20.143097,57.36518,91.44217,126.24804,109.84621,73.35563,-29.782673,-41.9141,-52.318535,51.41789,1.0,36.490578,13.1179905,-12.81572,31.547081,18.339148,-1.0,-16.664682,-54.72982,-20.771454,57.210705,139.42691,16.392155,54.973278,20.143097,57.36518,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,109.22771,42.743156,-21.379562,46.494057,47.79187,86.5155,123.98015,109.22771,73.71939,14.305708,-27.760605,66.77743,31.229864,1.0,35.50832,28.437449,6.3810434,-20.28337,29.144573,-1.0,42.743156,-21.379562,46.494057,47.79187,140.7723,-42.743156,21.379562,-46.494057,47.79187,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,106.79904,28.763062,-16.231655,-59.982925,33.026962,81.95915,125.76877,106.79904,82.97349,33.650646,0.86667264,-75.8384,33.661804,-1.0,23.82555,-4.8875856,-17.098328,15.855475,17.783175,1.0,28.763062,-16.231655,-59.982925,33.026962,143.20096,-28.763062,16.231655,59.982925,33.026962,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,114.399734,-25.721626,27.575552,4.495802,37.70959,80.842316,156.10245,89.33501,57.273094,-52.80421,-4.8582397,21.64026,53.02723,-1.0,32.061913,22.168707,22.046097,-7.103852,31.264708,1.0,-30.635504,17.187857,14.536409,35.127716,135.60027,25.721626,-27.575552,-4.495802,37.70959,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,111.453445,55.035652,-10.905375,27.0953,56.105705,87.386154,131.68036,105.59325,48.521458,34.80767,-18.284184,-28.432848,39.31775,-1.0,57.07179,19.01175,11.982212,52.460934,22.47265,1.0,53.81942,-6.3019714,24.028086,54.18713,138.54655,-55.035652,10.905375,-27.0953,56.105705,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,144.53046,35.644154,24.45226,81.10971,43.22521,90.12782,125.344315,109.823654,66.263885,13.05111,58.139175,28.989435,59.586033,1.0,43.55977,21.369768,-33.7088,17.449453,39.91178,-1.0,34.42088,24.430374,46.43889,42.20948,105.46954,-35.644154,-24.45226,-81.10971,43.22521,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,111.141525,-11.549396,35.631298,47.25517,37.45635,93.2661,125.28932,111.002304,67.93968,-23.148935,62.004295,15.341931,66.18463,-1.0,43.062622,11.649499,-26.499113,31.88191,28.946741,1.0,-11.499436,35.50518,47.223843,37.320972,138.85847,11.549396,-35.631298,-47.25517,37.45635,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,111.61535,29.066502,19.44302,49.208584,34.96988,93.57503,125.35609,111.084274,83.41355,44.859104,40.09415,57.774746,60.16544,1.0,27.670723,-15.996435,-20.682367,-9.055565,26.14663,-1.0,28.862669,19.411783,48.71918,34.7832,138.38464,-29.066502,-19.44302,-49.208584,34.96988,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,108.68254,31.797031,-38.57746,-33.54397,49.992718,90.4844,127.85208,108.68254,58.046913,5.3115034,-57.568,5.209402,57.812515,1.0,50.63563,26.485529,18.990541,-38.75337,32.590244,-1.0,31.797031,-38.57746,-33.54397,49.992718,141.31746,-31.797031,38.57746,33.54397,49.992718,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,109.54688,-41.499912,22.303083,34.963722,47.113377,92.51155,127.61248,109.54688,78.96471,-34.209656,37.87352,60.2553,51.0363,1.0,30.582178,-7.2902575,-15.5704365,-25.291574,17.192625,-1.0,-41.499912,22.303083,34.963722,47.113377,140.45312,41.499912,-22.303083,-34.963722,47.113377,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,110.60177,43.134132,9.257407,-44.840107,44.116356,89.20215,128.16425,108.0619,64.41141,61.591805,17.374935,-7.3055387,63.995617,1.0,43.65049,-20.924091,-8.675795,-37.31298,22.651424,-1.0,40.667713,8.699141,-44.61852,41.587715,139.39822,-43.134132,-9.257407,44.840107,44.116356,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,109.92296,26.343246,50.932312,25.089886,57.341667,90.36308,125.315636,109.92296,81.89304,16.611855,77.05824,22.19291,78.82846,-1.0,28.029915,9.731392,-26.125929,2.8969774,27.879457,1.0,26.343246,50.932312,25.089886,57.341667,140.07704,-26.343246,-50.932312,-25.089886,57.341667,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,109.42677,-32.784485,-44.222755,33.125317,55.049747,88.58024,125.03227,109.42677,52.35297,14.95005,-50.115402,2.39926,52.29778,-1.0,57.073807,-47.734535,5.8926473,30.726055,48.096874,1.0,-32.784485,-44.222755,33.125317,55.049747,140.57323,32.784485,44.222755,-33.125317,55.049747,signal,0.0012192587939698495,signal,Signal
5.0,3.0,5.0,3.0,1.0,1.0654391e+09,5.0,114.05967,9.524015,41.917843,-46.277603,42.98619,88.78458,130.60399,106.6506,41.11875,10.494881,32.003418,23.587515,33.68028,1.0,65.531845,0.9714412,8.600648,-64.95758,8.655336,-1.0,11.466322,40.604065,-41.370064,42.19202,135.94034,-9.524015,-41.917843,46.277603,42.98619,signal,0.0012192587939698495,signal,Signal
4.0,2.0,4.0,2.0,0.0,1.05887443e+09,4.0,117.00899,-12.428169,46.085236,-39.728786,47.73163,90.46691,125.001595,110.11773,79.138336,1.8555958,72.25823,-32.220528,72.28205,-1.0,30.979393,-13.525229,-26.373592,-9.011391,29.639471,1.0,-11.669634,45.88464,-41.23192,47.345333,132.99101,12.428169,-46.085236,39.728786,47.73163,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,109.50323,-7.0464745,-27.451687,57.31146,28.341629,88.899414,125.10593,109.50323,85.79128,-17.886631,-41.838417,72.7306,45.50148,-1.0,23.711945,10.840157,14.386729,-15.419141,18.013521,1.0,-7.0464745,-27.451687,57.31146,28.341629,140.49677,7.0464745,27.451687,-57.31146,28.341629,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,109.57869,32.30562,-44.89147,-22.956623,55.307297,91.769196,127.01276,109.57869,75.644035,20.53474,-72.46086,-7.053282,75.314354,-1.0,33.934654,11.770879,27.56939,-15.903341,29.977072,1.0,32.30562,-44.89147,-22.956623,55.307297,140.42131,-32.30562,44.89147,22.956623,55.307297,signal,0.0012192587939698495,signal,Signal
4.0,2.0,5.0,3.0,2.0,1.0746345e+09,5.0,125.7765,13.02367,-55.952465,6.285228,57.44819,91.71556,129.36343,108.35369,56.353806,50.288788,-20.981922,-14.371115,54.490395,-1.0,51.999886,-38.336163,-34.7295,5.3074617,51.72813,1.0,11.952625,-55.711422,-9.063653,56.979187,124.2235,-13.02367,55.952465,-6.285228,57.44819,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,108.672714,-53.009186,-22.987156,23.546658,57.778744,88.97714,126.8092,108.672714,72.89616,-66.38185,-28.700617,-9.140815,72.32064,1.0,35.77656,13.372665,5.7134614,32.687473,14.54207,-1.0,-53.009186,-22.987156,23.546658,57.778744,141.32729,53.009186,22.987156,-23.546658,57.778744,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,109.63105,40.534588,9.189259,48.85625,41.56315,88.90747,124.85597,109.63105,52.31642,39.231213,-33.08189,10.172947,51.317635,-1.0,57.31463,1.3033745,42.27115,38.683304,42.291237,1.0,40.534588,9.189259,48.85625,41.56315,140.36896,-40.534588,-9.189259,-48.85625,41.56315,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,111.446434,24.142225,9.233083,55.074898,25.84757,91.86617,127.54964,109.340965,53.053818,46.993847,24.33269,3.7665408,52.919765,1.0,56.287148,-22.894905,-14.126435,49.44179,26.902283,-1.0,24.098942,10.206254,53.208332,26.171103,138.55356,-24.142225,-9.233083,-55.074898,25.84757,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,111.723854,36.746944,11.97411,46.146378,38.648636,94.12234,124.4873,111.723854,76.73967,67.98299,0.27331293,35.597694,67.983536,1.0,34.984184,-31.236042,11.700797,10.548684,33.355644,-1.0,36.746944,11.97411,46.146378,38.648636,138.27615,-36.746944,-11.97411,-46.146378,38.648636,signal,0.0012192587939698495,signal,Signal
